match_id,season,home_team,away_team,match_date,match_status,home_score,away_score,sportsbook,odds_date,home_moneyline,away_moneyline,spread_home,spread_home_odds,spread_away,spread_away_odds,over_under,over_odds,under_odds,notes
1098,2023,Edmonton Oilers,Pittsburgh Penguins,2024-03-04T02:00:00Z,completed,6,1,ESPN,2024-03-04 02:00:00+00:00,-122.0,81.9672131147541,-1.5,,1.5,,5.5,,,ESPN game_id: 401560201
1365,2023,Toronto Maple Leafs,Boston Bruins,2024-03-05T00:00:00Z,completed,1,4,ESPN,2024-03-05 00:00:00+00:00,125.0,125.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560202
1463,2023,Columbus Blue Jackets,Vegas Golden Knights,2024-03-05T00:00:00Z,completed,6,3,ESPN,2024-03-05 00:00:00+00:00,83.33333333333334,-120.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560205
1903,2023,Philadelphia Flyers,St. Louis Blues,2024-03-05T00:00:00Z,completed,1,2,ESPN,2024-03-05 00:00:00+00:00,110.0,110.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560204
2285,2023,New York Rangers,Florida Panthers,2024-03-05T00:00:00Z,completed,2,4,ESPN,2024-03-05 00:00:00+00:00,175.0,175.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560203
452,2023,Colorado Avalanche,Chicago Blackhawks,2024-03-05T02:00:00Z,completed,5,0,ESPN,2024-03-05 02:00:00+00:00,475.0,475.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560206
1817,2023,Calgary Flames,Seattle Kraken,2024-03-05T02:30:00Z,completed,2,4,ESPN,2024-03-05 02:30:00+00:00,118.0,118.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560207
1099,2023,Pittsburgh Penguins,Columbus Blue Jackets,2024-03-06T00:00:00Z,completed,5,3,ESPN,2024-03-06 00:00:00+00:00,-148.0,67.56756756756756,-1.5,,1.5,,5.5,,,ESPN game_id: 401560210
2286,2023,New Jersey Devils,Florida Panthers,2024-03-06T00:00:00Z,completed,3,5,ESPN,2024-03-06 00:00:00+00:00,163.0,163.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560209
1272,2023,New York Islanders,St. Louis Blues,2024-03-06T00:30:00Z,completed,4,2,ESPN,2024-03-06 00:30:00+00:00,245.0,245.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560211
1366,2023,Boston Bruins,Edmonton Oilers,2024-03-06T00:30:00Z,completed,1,2,ESPN,2024-03-06 00:30:00+00:00,123.0,123.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560208
1818,2023,Winnipeg Jets,Seattle Kraken,2024-03-06T01:00:00Z,completed,3,4,ESPN,2024-03-06 01:00:00+00:00,215.0,215.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560213
551,2023,San Jose Sharks,Dallas Stars,2024-03-06T03:30:00Z,completed,6,7,ESPN,2024-03-06 03:30:00+00:00,40.816326530612244,-245.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560216
2569,2023,Los Angeles Kings,Vancouver Canucks,2024-03-06T03:30:00Z,completed,1,2,ESPN,2024-03-06 03:30:00+00:00,143.0,143.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560215
927,2023,Toronto Maple Leafs,Buffalo Sabres,2024-03-07T00:00:00Z,completed,2,1,ESPN,2024-03-07 00:00:00+00:00,-113.0,88.49557522123895,-1.5,,1.5,,5.5,,,ESPN game_id: 401560217
453,2023,Colorado Avalanche,Detroit Red Wings,2024-03-07T02:30:00Z,completed,7,2,ESPN,2024-03-07 02:30:00+00:00,-118.0,84.74576271186442,-1.5,,1.5,,5.5,,,ESPN game_id: 401560218
1553,2023,Anaheim Ducks,Ottawa Senators,2024-03-07T03:00:00Z,completed,2,1,ESPN,2024-03-07 03:00:00+00:00,250.0,250.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560219
752,2023,Tampa Bay Lightning,Calgary Flames,2024-03-08T00:00:00Z,completed,3,6,ESPN,2024-03-08 00:00:00+00:00,100.0,100.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560221
1100,2023,Pittsburgh Penguins,Washington Capitals,2024-03-08T00:00:00Z,completed,0,6,ESPN,2024-03-08 00:00:00+00:00,-108.0,92.59259259259258,-1.5,,1.5,,5.5,,,ESPN game_id: 401560224
1367,2023,Boston Bruins,Toronto Maple Leafs,2024-03-08T00:00:00Z,completed,4,1,ESPN,2024-03-08 00:00:00+00:00,105.0,105.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560220
1733,2023,Columbus Blue Jackets,Edmonton Oilers,2024-03-08T00:00:00Z,completed,4,2,ESPN,2024-03-08 00:00:00+00:00,57.142857142857146,-175.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560226
1904,2023,Florida Panthers,Philadelphia Flyers,2024-03-08T00:00:00Z,completed,1,2,ESPN,2024-03-08 00:00:00+00:00,-157.0,63.69426751592356,-1.5,,1.5,,5.5,,,ESPN game_id: 401560222
2664,2023,New Jersey Devils,St. Louis Blues,2024-03-08T00:00:00Z,completed,4,1,ESPN,2024-03-08 00:00:00+00:00,-114.0,87.71929824561404,-1.5,,1.5,,5.5,,,ESPN game_id: 401560223
928,2023,Nashville Predators,Buffalo Sabres,2024-03-08T01:00:00Z,completed,4,2,ESPN,2024-03-08 01:00:00+00:00,-106.0,94.33962264150944,-1.5,,1.5,,5.5,,,ESPN game_id: 401560227
1464,2023,Vegas Golden Knights,Vancouver Canucks,2024-03-08T03:00:00Z,completed,1,3,ESPN,2024-03-08 03:00:00+00:00,145.0,145.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560229
1273,2023,San Jose Sharks,New York Islanders,2024-03-08T03:30:00Z,completed,2,7,ESPN,2024-03-08 03:30:00+00:00,55.55555555555556,-180.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560231
1989,2023,Los Angeles Kings,Ottawa Senators,2024-03-08T03:30:00Z,completed,4,3,ESPN,2024-03-08 03:30:00+00:00,-115.0,86.95652173913044,-1.5,,1.5,,5.5,,,ESPN game_id: 401560230
454,2023,Colorado Avalanche,Minnesota Wild,2024-03-09T02:00:00Z,completed,2,1,ESPN,2024-03-09 02:00:00+00:00,-137.0,72.992700729927,-1.5,,1.5,,5.5,,,ESPN game_id: 401560232
552,2023,Anaheim Ducks,Dallas Stars,2024-03-09T03:00:00Z,completed,2,6,ESPN,2024-03-09 03:00:00+00:00,52.631578947368425,-190.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560234
1819,2023,Seattle Kraken,Winnipeg Jets,2024-03-09T03:00:00Z,completed,0,3,ESPN,2024-03-09 03:00:00+00:00,165.0,165.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560235
653,2023,New Jersey Devils,Carolina Hurricanes,2024-03-09T17:30:00Z,completed,2,4,ESPN,2024-03-09 17:30:00+00:00,104.0,104.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560237
929,2023,Buffalo Sabres,Edmonton Oilers,2024-03-09T17:30:00Z,completed,3,2,ESPN,2024-03-09 17:30:00+00:00,85.47008547008548,-117.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560236
1734,2023,Columbus Blue Jackets,Nashville Predators,2024-03-09T17:30:00Z,completed,1,2,ESPN,2024-03-09 17:30:00+00:00,215.0,215.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560238
1101,2023,Boston Bruins,Pittsburgh Penguins,2024-03-09T20:00:00Z,completed,5,1,ESPN,2024-03-09 20:00:00+00:00,260.0,260.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560239
2288,2023,Florida Panthers,Calgary Flames,2024-03-09T21:00:00Z,completed,5,1,ESPN,2024-03-09 21:00:00+00:00,310.0,310.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560240
753,2023,Tampa Bay Lightning,Philadelphia Flyers,2024-03-10T00:00:00Z,completed,7,0,ESPN,2024-03-10 00:00:00+00:00,195.0,195.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560242
1639,2023,Washington Capitals,Chicago Blackhawks,2024-03-10T00:00:00Z,completed,4,1,ESPN,2024-03-10 00:00:00+00:00,-137.0,72.992700729927,-1.5,,1.5,,5.5,,,ESPN game_id: 401560243
1990,2023,San Jose Sharks,Ottawa Senators,2024-03-10T00:00:00Z,completed,2,1,ESPN,2024-03-10 00:00:00+00:00,74.62686567164178,-134.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560244
3011,2023,New York Rangers,St. Louis Blues,2024-03-10T00:30:00Z,completed,4,0,ESPN,2024-03-10 00:30:00+00:00,-130.0,76.92307692307692,-1.5,,1.5,,5.5,,,ESPN game_id: 401560245
1017,2023,Vegas Golden Knights,Detroit Red Wings,2024-03-10T03:00:00Z,completed,5,3,ESPN,2024-03-10 03:00:00+00:00,270.0,270.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560247
2747,2023,Vancouver Canucks,Winnipeg Jets,2024-03-10T03:00:00Z,completed,5,0,ESPN,2024-03-10 03:00:00+00:00,190.0,190.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560246
553,2023,Los Angeles Kings,Dallas Stars,2024-03-10T03:30:00Z,completed,1,4,ESPN,2024-03-10 03:30:00+00:00,143.0,143.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560248
1102,2023,Pittsburgh Penguins,Edmonton Oilers,2024-03-10T17:00:00Z,completed,0,4,ESPN,2024-03-10 17:00:00+00:00,215.0,215.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560249
843,2023,Minnesota Wild,Nashville Predators,2024-03-10T19:30:00Z,completed,4,3,ESPN,2024-03-10 19:30:00+00:00,180.0,180.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560250
654,2023,Carolina Hurricanes,Calgary Flames,2024-03-10T21:00:00Z,completed,7,2,ESPN,2024-03-10 21:00:00+00:00,-143.0,69.93006993006993,-1.5,,1.5,,5.5,,,ESPN game_id: 401560251
1274,2023,Anaheim Ducks,New York Islanders,2024-03-11T00:00:00Z,completed,1,6,ESPN,2024-03-11 00:00:00+00:00,78.74015748031496,-127.0,3.0,,-3.0,,4.0,,,ESPN game_id: 401560253
1369,2023,Boston Bruins,St. Louis Blues,2024-03-11T23:00:00Z,completed,1,5,ESPN,2024-03-11 23:00:00+00:00,-148.0,67.56756756756756,-2.5,,2.5,,4.0,,,ESPN game_id: 401560254
2666,2023,New York Rangers,New Jersey Devils,2024-03-11T23:00:00Z,completed,3,1,ESPN,2024-03-11 23:00:00+00:00,115.0,115.0,-2.5,,2.5,,4.0,,,ESPN game_id: 401560255
1640,2023,Winnipeg Jets,Washington Capitals,2024-03-11T23:30:00Z,completed,3,0,ESPN,2024-03-11 23:30:00+00:00,310.0,310.0,2.0,,-2.0,,7.0,,,ESPN game_id: 401560256
1275,2023,Los Angeles Kings,New York Islanders,2024-03-12T02:30:00Z,completed,3,0,ESPN,2024-03-12 02:30:00+00:00,205.0,205.0,2.5,,-2.5,,8.5,,,ESPN game_id: 401560257
655,2023,Carolina Hurricanes,New York Rangers,2024-03-12T23:00:00Z,completed,0,1,ESPN,2024-03-12 23:00:00+00:00,-107.0,93.45794392523364,-1.5,,1.5,,5.5,,,ESPN game_id: 401560262
930,2023,Buffalo Sabres,Detroit Red Wings,2024-03-12T23:00:00Z,completed,7,3,ESPN,2024-03-12 23:00:00+00:00,125.0,125.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560258
1103,2023,Ottawa Senators,Pittsburgh Penguins,2024-03-12T23:00:00Z,completed,2,1,ESPN,2024-03-12 23:00:00+00:00,155.0,155.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560260
1906,2023,Philadelphia Flyers,San Jose Sharks,2024-03-12T23:00:00Z,completed,3,2,ESPN,2024-03-12 23:00:00+00:00,-220.0,45.45454545454545,-1.5,,1.5,,5.5,,,ESPN game_id: 401560261
554,2023,Dallas Stars,Florida Panthers,2024-03-13T00:00:00Z,completed,3,4,ESPN,2024-03-13 00:00:00+00:00,143.0,143.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560263
1556,2023,Chicago Blackhawks,Anaheim Ducks,2024-03-13T00:30:00Z,completed,7,2,ESPN,2024-03-13 00:30:00+00:00,117.0,117.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560265
455,2023,Calgary Flames,Colorado Avalanche,2024-03-13T01:00:00Z,completed,2,6,ESPN,2024-03-13 01:00:00+00:00,91.74311926605503,-109.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560266
1466,2023,Seattle Kraken,Vegas Golden Knights,2024-03-13T02:00:00Z,completed,4,5,ESPN,2024-03-13 02:00:00+00:00,107.0,107.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560267
2484,2023,Winnipeg Jets,Nashville Predators,2024-03-13T23:30:00Z,completed,2,4,ESPN,2024-03-13 23:30:00+00:00,107.0,107.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560269
2573,2023,St. Louis Blues,Los Angeles Kings,2024-03-13T23:30:00Z,completed,3,1,ESPN,2024-03-13 23:30:00+00:00,205.0,205.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560268
1641,2023,Edmonton Oilers,Washington Capitals,2024-03-14T02:00:00Z,completed,7,2,ESPN,2024-03-14 02:00:00+00:00,-175.0,57.142857142857146,-1.5,,1.5,,5.5,,,ESPN game_id: 401560270
456,2023,Vancouver Canucks,Colorado Avalanche,2024-03-14T02:30:00Z,completed,3,4,ESPN,2024-03-14 02:30:00+00:00,132.0,132.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560271
656,2023,Carolina Hurricanes,Florida Panthers,2024-03-14T23:00:00Z,completed,4,0,ESPN,2024-03-14 23:00:00+00:00,128.0,128.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560278
754,2023,Tampa Bay Lightning,New York Rangers,2024-03-14T23:00:00Z,completed,6,3,ESPN,2024-03-14 23:00:00+00:00,143.0,143.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560275
931,2023,Buffalo Sabres,New York Islanders,2024-03-14T23:00:00Z,completed,4,0,ESPN,2024-03-14 23:00:00+00:00,143.0,143.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560272
1104,2023,Pittsburgh Penguins,San Jose Sharks,2024-03-14T23:00:00Z,completed,6,3,ESPN,2024-03-14 23:00:00+00:00,-195.0,51.282051282051285,-1.5,,1.5,,5.5,,,ESPN game_id: 401560277
1736,2023,Columbus Blue Jackets,Ottawa Senators,2024-03-14T23:00:00Z,completed,2,3,ESPN,2024-03-14 23:00:00+00:00,128.0,128.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560279
1907,2023,Philadelphia Flyers,Toronto Maple Leafs,2024-03-14T23:30:00Z,completed,2,6,ESPN,2024-03-14 23:30:00+00:00,140.0,140.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560276
555,2023,Dallas Stars,New Jersey Devils,2024-03-15T00:00:00Z,completed,2,6,ESPN,2024-03-15 00:00:00+00:00,-115.0,86.95652173913044,-1.5,,1.5,,5.5,,,ESPN game_id: 401560280
844,2023,Minnesota Wild,Anaheim Ducks,2024-03-15T00:00:00Z,completed,2,0,ESPN,2024-03-15 00:00:00+00:00,-167.0,59.880239520958085,-1.5,,1.5,,5.5,,,ESPN game_id: 401560281
1467,2023,Calgary Flames,Vegas Golden Knights,2024-03-15T01:00:00Z,completed,4,1,ESPN,2024-03-15 01:00:00+00:00,96.15384615384615,-104.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560282
1642,2023,Seattle Kraken,Washington Capitals,2024-03-15T02:00:00Z,completed,1,2,ESPN,2024-03-15 02:00:00+00:00,-110.0,90.9090909090909,-1.5,,1.5,,5.5,,,ESPN game_id: 401560283
1558,2023,Winnipeg Jets,Anaheim Ducks,2024-03-16T00:00:00Z,completed,6,0,ESPN,2024-03-16 00:00:00+00:00,-250.0,40.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560284
2574,2023,Chicago Blackhawks,Los Angeles Kings,2024-03-16T00:30:00Z,completed,0,5,ESPN,2024-03-16 00:30:00+00:00,57.142857142857146,-175.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560285
932,2023,Detroit Red Wings,Buffalo Sabres,2024-03-16T16:30:00Z,completed,4,1,ESPN,2024-03-16 16:30:00+00:00,160.0,160.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560286
1277,2023,New York Islanders,Ottawa Senators,2024-03-16T16:30:00Z,completed,3,4,ESPN,2024-03-16 16:30:00+00:00,-105.0,95.23809523809524,-1.5,,1.5,,5.5,,,ESPN game_id: 401560287
1105,2023,Pittsburgh Penguins,New York Rangers,2024-03-16T19:00:00Z,completed,4,7,ESPN,2024-03-16 19:00:00+00:00,133.0,133.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560288
755,2023,Florida Panthers,Tampa Bay Lightning,2024-03-16T22:00:00Z,completed,3,5,ESPN,2024-03-16 22:00:00+00:00,-103.0,97.08737864077669,-1.5,,1.5,,5.5,,,ESPN game_id: 401560290
657,2023,Toronto Maple Leafs,Carolina Hurricanes,2024-03-16T23:00:00Z,completed,4,5,ESPN,2024-03-16 23:00:00+00:00,118.0,118.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560292
1371,2023,Boston Bruins,Philadelphia Flyers,2024-03-16T23:00:00Z,completed,6,5,ESPN,2024-03-16 23:00:00+00:00,-117.0,85.47008547008548,-1.5,,1.5,,5.5,,,ESPN game_id: 401560291
1737,2023,Columbus Blue Jackets,San Jose Sharks,2024-03-16T23:00:00Z,completed,4,2,ESPN,2024-03-16 23:00:00+00:00,-124.0,80.64516129032258,-1.5,,1.5,,5.5,,,ESPN game_id: 401560293
556,2023,Dallas Stars,Los Angeles Kings,2024-03-17T00:00:00Z,completed,4,1,ESPN,2024-03-17 00:00:00+00:00,-107.0,93.45794392523364,-1.5,,1.5,,5.5,,,ESPN game_id: 401560296
845,2023,St. Louis Blues,Minnesota Wild,2024-03-17T00:00:00Z,completed,3,2,ESPN,2024-03-17 00:00:00+00:00,125.0,125.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560295
457,2023,Edmonton Oilers,Colorado Avalanche,2024-03-17T02:00:00Z,completed,2,3,ESPN,2024-03-17 02:00:00+00:00,118.0,118.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560297
1643,2023,Vancouver Canucks,Washington Capitals,2024-03-17T02:00:00Z,completed,1,2,ESPN,2024-03-17 02:00:00+00:00,-139.0,71.94244604316548,-1.5,,1.5,,5.5,,,ESPN game_id: 401560298
1822,2023,Seattle Kraken,Nashville Predators,2024-03-17T02:00:00Z,completed,1,4,ESPN,2024-03-17 02:00:00+00:00,135.0,135.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560299
1278,2023,New York Rangers,New York Islanders,2024-03-17T17:00:00Z,completed,5,2,ESPN,2024-03-17 17:00:00+00:00,105.0,105.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560300
1468,2023,Vegas Golden Knights,New Jersey Devils,2024-03-17T19:30:00Z,completed,3,1,ESPN,2024-03-17 19:30:00+00:00,240.0,240.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560301
658,2023,Ottawa Senators,Carolina Hurricanes,2024-03-17T22:00:00Z,completed,2,7,ESPN,2024-03-17 22:00:00+00:00,73.52941176470588,-136.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560302
1020,2023,Pittsburgh Penguins,Detroit Red Wings,2024-03-17T22:00:00Z,completed,6,3,ESPN,2024-03-17 22:00:00+00:00,185.0,185.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560303
1738,2023,Columbus Blue Jackets,Winnipeg Jets,2024-03-17T22:00:00Z,completed,1,6,ESPN,2024-03-17 22:00:00+00:00,66.66666666666667,-150.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560304
2400,2023,Chicago Blackhawks,San Jose Sharks,2024-03-17T22:00:00Z,completed,5,2,ESPN,2024-03-17 22:00:00+00:00,-110.0,90.9090909090909,-1.5,,1.5,,5.5,,,ESPN game_id: 401560305
1559,2023,St. Louis Blues,Anaheim Ducks,2024-03-17T23:00:00Z,completed,4,2,ESPN,2024-03-17 23:00:00+00:00,-136.0,73.52941176470588,-1.5,,1.5,,5.5,,,ESPN game_id: 401560306
1644,2023,Calgary Flames,Washington Capitals,2024-03-19T00:30:00Z,completed,2,5,ESPN,2024-03-19 00:30:00+00:00,114.0,114.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560308
933,2023,Seattle Kraken,Buffalo Sabres,2024-03-19T02:00:00Z,completed,2,6,ESPN,2024-03-19 02:00:00+00:00,138.0,138.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560309
1021,2023,Detroit Red Wings,Columbus Blue Jackets,2024-03-19T23:00:00Z,completed,4,3,ESPN,2024-03-19 23:00:00+00:00,-109.0,91.74311926605503,-1.5,,1.5,,5.5,,,ESPN game_id: 401560311
1107,2023,New Jersey Devils,Pittsburgh Penguins,2024-03-19T23:00:00Z,completed,5,2,ESPN,2024-03-19 23:00:00+00:00,145.0,145.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560312
1372,2023,Boston Bruins,Ottawa Senators,2024-03-19T23:00:00Z,completed,6,2,ESPN,2024-03-19 23:00:00+00:00,-137.0,72.992700729927,-1.5,,1.5,,5.5,,,ESPN game_id: 401560310
1909,2023,Philadelphia Flyers,Toronto Maple Leafs,2024-03-19T23:00:00Z,completed,4,3,ESPN,2024-03-19 23:00:00+00:00,120.0,120.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560314
2752,2023,New York Rangers,Winnipeg Jets,2024-03-19T23:00:00Z,completed,2,4,ESPN,2024-03-19 23:00:00+00:00,128.0,128.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560313
659,2023,New York Islanders,Carolina Hurricanes,2024-03-19T23:30:00Z,completed,1,4,ESPN,2024-03-19 23:30:00+00:00,104.0,104.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560315
458,2023,St. Louis Blues,Colorado Avalanche,2024-03-20T00:00:00Z,completed,3,4,ESPN,2024-03-20 00:00:00+00:00,73.52941176470588,-136.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560316
2401,2023,Nashville Predators,San Jose Sharks,2024-03-20T00:00:00Z,completed,8,2,ESPN,2024-03-20 00:00:00+00:00,-265.0,37.735849056603776,-1.5,,1.5,,5.5,,,ESPN game_id: 401560317
756,2023,Vegas Golden Knights,Tampa Bay Lightning,2024-03-20T02:00:00Z,completed,3,5,ESPN,2024-03-20 02:00:00+00:00,118.0,118.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560320
846,2023,Anaheim Ducks,Minnesota Wild,2024-03-20T02:00:00Z,completed,0,4,ESPN,2024-03-20 02:00:00+00:00,73.52941176470588,-136.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560321
934,2023,Vancouver Canucks,Buffalo Sabres,2024-03-20T02:00:00Z,completed,3,2,ESPN,2024-03-20 02:00:00+00:00,-124.0,80.64516129032258,-1.5,,1.5,,5.5,,,ESPN game_id: 401560319
2576,2023,Los Angeles Kings,Chicago Blackhawks,2024-03-20T02:00:00Z,completed,6,2,ESPN,2024-03-20 02:00:00+00:00,-205.0,48.78048780487805,-1.5,,1.5,,5.5,,,ESPN game_id: 401560322
1645,2023,Washington Capitals,Toronto Maple Leafs,2024-03-20T23:30:00Z,completed,3,7,ESPN,2024-03-20 23:30:00+00:00,114.0,114.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560323
847,2023,Los Angeles Kings,Minnesota Wild,2024-03-21T02:00:00Z,completed,6,0,ESPN,2024-03-21 02:00:00+00:00,108.0,108.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560324
660,2023,Carolina Hurricanes,Philadelphia Flyers,2024-03-21T23:00:00Z,completed,3,2,ESPN,2024-03-21 23:00:00+00:00,-150.0,66.66666666666667,-1.5,,1.5,,5.5,,,ESPN game_id: 401560330
1022,2023,Detroit Red Wings,New York Islanders,2024-03-21T23:00:00Z,completed,6,3,ESPN,2024-03-21 23:00:00+00:00,135.0,135.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560327
1373,2023,Boston Bruins,New York Rangers,2024-03-21T23:00:00Z,completed,2,5,ESPN,2024-03-21 23:00:00+00:00,107.0,107.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560325
1996,2023,Ottawa Senators,St. Louis Blues,2024-03-21T23:00:00Z,completed,2,5,ESPN,2024-03-21 23:00:00+00:00,117.0,117.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560326
2670,2023,New Jersey Devils,Winnipeg Jets,2024-03-21T23:00:00Z,completed,4,1,ESPN,2024-03-21 23:00:00+00:00,125.0,125.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560329
2292,2023,Florida Panthers,Nashville Predators,2024-03-21T23:30:00Z,completed,0,3,ESPN,2024-03-21 23:30:00+00:00,-110.0,90.9090909090909,-1.5,,1.5,,5.5,,,ESPN game_id: 401560328
935,2023,Edmonton Oilers,Buffalo Sabres,2024-03-22T01:00:00Z,completed,8,3,ESPN,2024-03-22 01:00:00+00:00,-141.0,70.92198581560284,-1.5,,1.5,,5.5,,,ESPN game_id: 401560331
1561,2023,Anaheim Ducks,Chicago Blackhawks,2024-03-22T02:00:00Z,completed,4,0,ESPN,2024-03-22 02:00:00+00:00,128.0,128.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560334
757,2023,San Jose Sharks,Tampa Bay Lightning,2024-03-22T02:30:00Z,completed,1,4,ESPN,2024-03-22 02:30:00+00:00,45.45454545454545,-220.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560335
1470,2023,Vegas Golden Knights,Seattle Kraken,2024-03-22T02:30:00Z,completed,3,1,ESPN,2024-03-22 02:30:00+00:00,-115.0,86.95652173913044,-1.5,,1.5,,5.5,,,ESPN game_id: 401560333
661,2023,Washington Capitals,Carolina Hurricanes,2024-03-22T23:00:00Z,completed,7,6,ESPN,2024-03-22 23:00:00+00:00,83.33333333333334,-120.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560336
557,2023,Dallas Stars,Pittsburgh Penguins,2024-03-23T00:00:00Z,completed,4,2,ESPN,2024-03-23 00:00:00+00:00,-120.0,83.33333333333334,-1.5,,1.5,,5.5,,,ESPN game_id: 401560337
459,2023,Colorado Avalanche,Columbus Blue Jackets,2024-03-23T01:00:00Z,completed,6,1,ESPN,2024-03-23 01:00:00+00:00,-240.0,41.66666666666667,-1.5,,1.5,,5.5,,,ESPN game_id: 401560338
1281,2023,New York Islanders,Winnipeg Jets,2024-03-23T17:00:00Z,completed,6,3,ESPN,2024-03-23 17:00:00+00:00,175.0,175.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560340
1374,2023,Philadelphia Flyers,Boston Bruins,2024-03-23T17:00:00Z,completed,3,2,ESPN,2024-03-23 17:00:00+00:00,114.0,114.0,1.5,,-1.5,,5.5,,,ESPN game_id: 401560341
848,2023,Minnesota Wild,St. Louis Blues,2024-03-23T18:00:00Z,completed,4,5,ESPN,2024-03-23 18:00:00+00:00,108.0,108.0,-1.5,,1.5,,5.5,,,ESPN game_id: 401560342
1023,2023,Nashville Predators,Detroit Red Wings,2024-03-23T21:00:00Z,completed,1,0,ESPN,2024-03-23 21:00:00+00:00,-105.0,95.23809523809524,-1.5,,1.5,,5.5,,,ESPN game_id: 401560343
1997,2023,New Jersey Devils,Ottawa Senators,2024-03-23T23:00:00Z,completed,2,5,ESPN,2024-03-23 23:00:00+00:00,-103.0,97.08737864077669,-1.5,,1.5,,5.5,,,ESPN game_id: 401560345
